54.1292 	EXP 	grating: autoDraw = False
54.1292 	EXP 	grating: ori = -10.0
54.1292 	EXP 	fixation: autoDraw = True
54.6296 	INFO 	Keyboard events cleared
54.6292 	EXP 	fixation: autoDraw = False
54.6292 	EXP 	grating: autoDraw = True
54.9146 	DATA 	Keypress: left
54.9294 	EXP 	grating: autoDraw = False
54.9294 	EXP 	fixation: autoDraw = False
54.9294 	EXP 	grating: autoDraw = False
54.9294 	EXP 	grating: ori = -10.0
54.9294 	EXP 	fixation: autoDraw = True
55.4297 	INFO 	Keyboard events cleared
55.4293 	EXP 	fixation: autoDraw = False
55.4293 	EXP 	grating: autoDraw = True
55.7297 	EXP 	grating: autoDraw = False
55.8184 	DATA 	Keypress: left
55.8297 	EXP 	fixation: autoDraw = False
55.8297 	EXP 	grating: autoDraw = False
55.8297 	EXP 	grating: ori = 9.5
55.8297 	EXP 	fixation: autoDraw = True
56.3308 	INFO 	Keyboard events cleared
56.3302 	EXP 	fixation: autoDraw = False
56.3302 	EXP 	grating: autoDraw = True
56.6457 	EXP 	grating: autoDraw = False
56.7146 	DATA 	Keypress: right
56.7290 	EXP 	fixation: autoDraw = False
56.7290 	EXP 	grating: autoDraw = False
56.7290 	EXP 	grating: ori = 9.5
56.7290 	EXP 	fixation: autoDraw = True
57.2295 	INFO 	Keyboard events cleared
57.2291 	EXP 	fixation: autoDraw = False
57.2291 	EXP 	grating: autoDraw = True
57.5310 	EXP 	grating: autoDraw = False
57.6474 	DATA 	Keypress: right
57.6624 	EXP 	fixation: autoDraw = False
57.6624 	EXP 	grating: autoDraw = False
57.6624 	EXP 	grating: ori = -9.5
57.6624 	EXP 	fixation: autoDraw = True
58.1626 	INFO 	Keyboard events cleared
58.1623 	EXP 	fixation: autoDraw = False
58.1623 	EXP 	grating: autoDraw = True
58.4626 	EXP 	grating: autoDraw = False
58.5143 	DATA 	Keypress: left
58.5294 	EXP 	fixation: autoDraw = False
58.5294 	EXP 	grating: autoDraw = False
58.5294 	EXP 	grating: ori = 9.0
58.5294 	EXP 	fixation: autoDraw = True
59.0127 	INFO 	Keyboard events cleared
59.0124 	EXP 	grating: autoDraw = True
59.0290 	EXP 	fixation: autoDraw = False
59.3126 	EXP 	grating: autoDraw = False
59.4144 	DATA 	Keypress: right
59.4289 	EXP 	fixation: autoDraw = False
59.4289 	EXP 	grating: autoDraw = False
59.4289 	EXP 	grating: ori = 9.0
59.4289 	EXP 	fixation: autoDraw = True
59.9293 	INFO 	Keyboard events cleared
59.9290 	EXP 	fixation: autoDraw = False
59.9290 	EXP 	grating: autoDraw = True
60.1806 	DATA 	Keypress: left
60.1956 	EXP 	fixation: autoDraw = False
60.1956 	EXP 	grating: autoDraw = False
60.1956 	EXP 	grating: ori = -9.5
60.1956 	EXP 	fixation: autoDraw = True
60.6794 	INFO 	Keyboard events cleared
60.6790 	EXP 	grating: autoDraw = True
60.6955 	EXP 	fixation: autoDraw = False
60.9787 	EXP 	grating: autoDraw = False
61.0138 	DATA 	Keypress: left
61.0287 	EXP 	fixation: autoDraw = False
61.0287 	EXP 	grating: autoDraw = False
61.0287 	EXP 	grating: ori = 9.5
61.0287 	EXP 	fixation: autoDraw = True
61.5134 	INFO 	Keyboard events cleared
61.5129 	EXP 	grating: autoDraw = True
61.5292 	EXP 	fixation: autoDraw = False
61.7810 	DATA 	Keypress: right
61.7957 	EXP 	fixation: autoDraw = False
61.7957 	EXP 	grating: autoDraw = False
61.7957 	EXP 	grating: ori = 9.5
61.7957 	EXP 	fixation: autoDraw = True
62.2959 	INFO 	Keyboard events cleared
62.2955 	EXP 	fixation: autoDraw = False
62.2955 	EXP 	grating: autoDraw = True
62.5954 	EXP 	grating: autoDraw = False
62.7139 	DATA 	Keypress: right
62.7288 	EXP 	fixation: autoDraw = False
62.7288 	EXP 	grating: autoDraw = False
62.7288 	EXP 	grating: ori = 9.0
62.7288 	EXP 	fixation: autoDraw = True
63.2126 	INFO 	Keyboard events cleared
63.2123 	EXP 	grating: autoDraw = True
63.2288 	EXP 	fixation: autoDraw = False
63.5121 	EXP 	grating: autoDraw = False
63.5800 	DATA 	Keypress: right
63.6120 	EXP 	fixation: autoDraw = False
63.6120 	EXP 	grating: autoDraw = False
63.6120 	EXP 	grating: ori = 9.0
63.6120 	EXP 	fixation: autoDraw = True
64.0957 	INFO 	Keyboard events cleared
64.0953 	EXP 	grating: autoDraw = True
64.1121 	EXP 	fixation: autoDraw = False
64.3953 	EXP 	grating: autoDraw = False
64.5805 	DATA 	Keypress: right
64.5952 	EXP 	fixation: autoDraw = False
64.5952 	EXP 	grating: autoDraw = False
64.5952 	EXP 	grating: ori = -9.0
64.5952 	EXP 	fixation: autoDraw = True
65.0793 	INFO 	Keyboard events cleared
65.0790 	EXP 	grating: autoDraw = True
65.0952 	EXP 	fixation: autoDraw = False
65.3471 	DATA 	Keypress: left
65.3618 	EXP 	fixation: autoDraw = False
65.3618 	EXP 	grating: autoDraw = False
65.3618 	EXP 	grating: ori = -8.5
65.3618 	EXP 	fixation: autoDraw = True
65.8622 	INFO 	Keyboard events cleared
65.8618 	EXP 	fixation: autoDraw = False
65.8618 	EXP 	grating: autoDraw = True
66.1309 	DATA 	Keypress: left
66.1457 	EXP 	fixation: autoDraw = False
66.1457 	EXP 	grating: autoDraw = False
66.1457 	EXP 	grating: ori = -8.5
66.1457 	EXP 	fixation: autoDraw = True
66.6456 	INFO 	Keyboard events cleared
66.6453 	EXP 	fixation: autoDraw = False
66.6453 	EXP 	grating: autoDraw = True
66.9453 	EXP 	grating: autoDraw = False
67.0145 	DATA 	Keypress: right
67.0288 	EXP 	fixation: autoDraw = False
67.0288 	EXP 	grating: autoDraw = False
67.0288 	EXP 	grating: ori = 9.0
67.0288 	EXP 	fixation: autoDraw = True
67.5290 	INFO 	Keyboard events cleared
67.5287 	EXP 	fixation: autoDraw = False
67.5287 	EXP 	grating: autoDraw = True
67.8283 	EXP 	grating: autoDraw = False
68.0301 	DATA 	Keypress: right
68.0452 	EXP 	fixation: autoDraw = False
68.0452 	EXP 	grating: autoDraw = False
68.0452 	EXP 	grating: ori = 9.0
68.0452 	EXP 	fixation: autoDraw = True
68.5291 	INFO 	Keyboard events cleared
68.5288 	EXP 	grating: autoDraw = True
68.5451 	EXP 	fixation: autoDraw = False
68.8282 	EXP 	grating: autoDraw = False
68.8965 	DATA 	Keypress: right
68.9117 	EXP 	fixation: autoDraw = False
68.9117 	EXP 	grating: autoDraw = False
68.9117 	EXP 	grating: ori = 9.0
68.9117 	EXP 	fixation: autoDraw = True
69.3955 	INFO 	Keyboard events cleared
69.3951 	EXP 	grating: autoDraw = True
69.4117 	EXP 	fixation: autoDraw = False
69.6949 	EXP 	grating: autoDraw = False
69.7132 	DATA 	Keypress: right
69.7283 	EXP 	fixation: autoDraw = False
69.7283 	EXP 	grating: autoDraw = False
69.7283 	EXP 	grating: ori = -8.5
69.7283 	EXP 	fixation: autoDraw = True
70.2120 	INFO 	Keyboard events cleared
70.2117 	EXP 	grating: autoDraw = True
70.2283 	EXP 	fixation: autoDraw = False
70.5117 	EXP 	grating: autoDraw = False
70.5632 	DATA 	Keypress: left
70.5785 	EXP 	fixation: autoDraw = False
70.5785 	EXP 	grating: autoDraw = False
70.5785 	EXP 	grating: ori = -8.5
70.5785 	EXP 	fixation: autoDraw = True
71.0621 	INFO 	Keyboard events cleared
71.0618 	EXP 	grating: autoDraw = True
71.0783 	EXP 	fixation: autoDraw = False
71.3299 	DATA 	Keypress: right
71.3449 	EXP 	fixation: autoDraw = False
71.3449 	EXP 	grating: autoDraw = False
71.3449 	EXP 	grating: ori = 9.0
71.3449 	EXP 	fixation: autoDraw = True
71.8285 	INFO 	Keyboard events cleared
71.8282 	EXP 	grating: autoDraw = True
71.8449 	EXP 	fixation: autoDraw = False
72.1283 	EXP 	grating: autoDraw = False
72.1630 	DATA 	Keypress: right
72.1781 	EXP 	fixation: autoDraw = False
72.1781 	EXP 	grating: autoDraw = False
72.1781 	EXP 	grating: ori = -9.0
72.1781 	EXP 	fixation: autoDraw = True
72.6619 	INFO 	Keyboard events cleared
72.6616 	EXP 	grating: autoDraw = True
72.6782 	EXP 	fixation: autoDraw = False
72.9614 	EXP 	grating: autoDraw = False
73.1299 	DATA 	Keypress: left
73.1447 	EXP 	fixation: autoDraw = False
73.1447 	EXP 	grating: autoDraw = False
73.1447 	EXP 	grating: ori = 9.0
73.1447 	EXP 	fixation: autoDraw = True
73.6284 	INFO 	Keyboard events cleared
73.6280 	EXP 	grating: autoDraw = True
73.6449 	EXP 	fixation: autoDraw = False
73.9279 	EXP 	grating: autoDraw = False
74.0298 	DATA 	Keypress: right
74.0447 	EXP 	fixation: autoDraw = False
74.0447 	EXP 	grating: autoDraw = False
74.0447 	EXP 	grating: ori = 8.5
74.0447 	EXP 	fixation: autoDraw = True
74.5284 	INFO 	Keyboard events cleared
74.5281 	EXP 	grating: autoDraw = True
74.5449 	EXP 	fixation: autoDraw = False
74.8281 	EXP 	grating: autoDraw = False
74.9464 	DATA 	Keypress: left
74.9613 	EXP 	fixation: autoDraw = False
74.9613 	EXP 	grating: autoDraw = False
74.9613 	EXP 	grating: ori = -9.0
74.9613 	EXP 	fixation: autoDraw = True
75.4453 	INFO 	Keyboard events cleared
75.4449 	EXP 	grating: autoDraw = True
75.4613 	EXP 	fixation: autoDraw = False
75.7445 	EXP 	grating: autoDraw = False
75.7463 	DATA 	Keypress: right
75.7614 	EXP 	fixation: autoDraw = False
75.7614 	EXP 	grating: autoDraw = False
75.7614 	EXP 	grating: ori = -9.5
75.7614 	EXP 	fixation: autoDraw = True
76.2452 	INFO 	Keyboard events cleared
76.2448 	EXP 	grating: autoDraw = True
76.2615 	EXP 	fixation: autoDraw = False
76.5445 	EXP 	grating: autoDraw = False
76.6959 	DATA 	Keypress: right
76.7112 	EXP 	fixation: autoDraw = False
76.7112 	EXP 	grating: autoDraw = False
76.7112 	EXP 	grating: ori = -10.0
76.7112 	EXP 	fixation: autoDraw = True
77.1949 	INFO 	Keyboard events cleared
77.1945 	EXP 	grating: autoDraw = True
77.2114 	EXP 	fixation: autoDraw = False
77.4945 	EXP 	grating: autoDraw = False
77.6460 	DATA 	Keypress: left
77.6613 	EXP 	fixation: autoDraw = False
77.6613 	EXP 	grating: autoDraw = False
77.6613 	EXP 	grating: ori = -10.0
77.6613 	EXP 	fixation: autoDraw = True
78.1450 	INFO 	Keyboard events cleared
78.1447 	EXP 	grating: autoDraw = True
78.1613 	EXP 	fixation: autoDraw = False
78.4444 	EXP 	grating: autoDraw = False
78.5298 	DATA 	Keypress: left
78.5445 	EXP 	fixation: autoDraw = False
78.5445 	EXP 	grating: autoDraw = False
78.5445 	EXP 	grating: ori = -10.0
78.5445 	EXP 	fixation: autoDraw = True
79.0282 	INFO 	Keyboard events cleared
79.0278 	EXP 	grating: autoDraw = True
79.0445 	EXP 	fixation: autoDraw = False
79.3276 	EXP 	grating: autoDraw = False
79.3627 	DATA 	Keypress: left
79.3777 	EXP 	fixation: autoDraw = False
79.3777 	EXP 	grating: autoDraw = False
79.3777 	EXP 	grating: ori = 9.5
79.3777 	EXP 	fixation: autoDraw = True
79.8615 	INFO 	Keyboard events cleared
79.8611 	EXP 	grating: autoDraw = True
79.8778 	EXP 	fixation: autoDraw = False
80.1610 	EXP 	grating: autoDraw = False
80.3294 	DATA 	Keypress: right
80.3443 	EXP 	fixation: autoDraw = False
80.3443 	EXP 	grating: autoDraw = False
80.3443 	EXP 	grating: ori = 9.5
80.3443 	EXP 	fixation: autoDraw = True
80.8280 	INFO 	Keyboard events cleared
80.8277 	EXP 	grating: autoDraw = True
80.8445 	EXP 	fixation: autoDraw = False
81.1276 	EXP 	grating: autoDraw = False
81.1792 	DATA 	Keypress: right
81.1945 	EXP 	fixation: autoDraw = False
81.1945 	EXP 	grating: autoDraw = False
81.1945 	EXP 	grating: ori = -9.5
81.1945 	EXP 	fixation: autoDraw = True
81.6779 	INFO 	Keyboard events cleared
81.6776 	EXP 	grating: autoDraw = True
81.6943 	EXP 	fixation: autoDraw = False
81.9775 	EXP 	grating: autoDraw = False
82.0790 	DATA 	Keypress: left
82.1111 	EXP 	fixation: autoDraw = False
82.1111 	EXP 	grating: autoDraw = False
82.1111 	EXP 	grating: ori = -9.0
82.1111 	EXP 	fixation: autoDraw = True
82.5946 	INFO 	Keyboard events cleared
82.5943 	EXP 	grating: autoDraw = True
82.6110 	EXP 	fixation: autoDraw = False
82.8941 	EXP 	grating: autoDraw = False
82.9792 	DATA 	Keypress: left
82.9943 	EXP 	fixation: autoDraw = False
82.9943 	EXP 	grating: autoDraw = False
82.9943 	EXP 	grating: ori = 9.0
82.9943 	EXP 	fixation: autoDraw = True
83.4780 	INFO 	Keyboard events cleared
83.4777 	EXP 	grating: autoDraw = True
83.4944 	EXP 	fixation: autoDraw = False
83.7629 	DATA 	Keypress: right
83.7775 	EXP 	grating: autoDraw = False
83.7775 	EXP 	fixation: autoDraw = False
83.7775 	EXP 	grating: autoDraw = False
83.7775 	EXP 	grating: ori = 9.0
83.7775 	EXP 	fixation: autoDraw = True
84.2778 	INFO 	Keyboard events cleared
84.2775 	EXP 	fixation: autoDraw = False
84.2775 	EXP 	grating: autoDraw = True
84.5776 	EXP 	grating: autoDraw = False
84.5792 	DATA 	Keypress: right
84.5940 	EXP 	fixation: autoDraw = False
84.5940 	EXP 	grating: autoDraw = False
84.5940 	EXP 	grating: ori = -8.5
84.5940 	EXP 	fixation: autoDraw = True
85.0946 	INFO 	Keyboard events cleared
85.0943 	EXP 	fixation: autoDraw = False
85.0943 	EXP 	grating: autoDraw = True
85.3789 	DATA 	Keypress: left
85.3942 	EXP 	grating: autoDraw = False
85.3942 	EXP 	fixation: autoDraw = False
85.3942 	EXP 	grating: autoDraw = False
85.3942 	EXP 	grating: ori = -8.5
85.3942 	EXP 	fixation: autoDraw = True
85.8777 	INFO 	Keyboard events cleared
85.8774 	EXP 	grating: autoDraw = True
85.8941 	EXP 	fixation: autoDraw = False
86.1773 	EXP 	grating: autoDraw = False
86.2123 	DATA 	Keypress: left
86.2273 	EXP 	fixation: autoDraw = False
86.2273 	EXP 	grating: autoDraw = False
86.2273 	EXP 	grating: ori = 8.5
86.2273 	EXP 	fixation: autoDraw = True
86.7111 	INFO 	Keyboard events cleared
86.7107 	EXP 	grating: autoDraw = True
86.7275 	EXP 	fixation: autoDraw = False
86.9787 	DATA 	Keypress: right
86.9939 	EXP 	fixation: autoDraw = False
86.9939 	EXP 	grating: autoDraw = False
86.9940 	EXP 	1: status = STOPPED
88.7896 	INFO 	saved data to 'D:\\Users\\LENOVO\\Desktop\\AU\\MONSOON SEM 2024\\LAB\\data/931053_1_2024-09-12_19h24.15.950.csv'
88.7952 	INFO 	saved data to D:\Users\LENOVO\Desktop\AU\MONSOON SEM 2024\LAB\data/931053_1_2024-09-12_19h24.15.950.psydat
88.7957 	DATA 	Keypress: right
88.8420 	EXP 	window1: mouseVisible = True
